business_name,business_index,review,user_id
d’Good Cafe,d-good-cafe-singapore,"Purely based on quality of food and drinks, 3.5 at most, but additional 0.5 stars for the free wifi. This cafe is quietly tucked away on the second and third levels of one of the shophouses in holland village. I came here on a weekday afternoon and easily got a seat. I love how this cafe offers free wifi. It's getting harder to find cafés with free wifi in Singapore to prevent customers from staying excessively long but I that similarly deters me from visiting them! My order was taken by a pleasant and good-natured barista who recommended the tea time set. This is basically a drink (lattes etc) and a slice of one of the featured cakes for a price of $6.50. My mocha alone would have cost $5.80. This cafe serves up a decent cup of mocha. It was aromatic and flavorful, and the chocolate was not overwhelming. The Oreo cheesecake on the other hand was a disappointment. While the tea set does come across as a good deal, I would pass on the dessert the next time round.",as58wHUswAr9TLmo21js0Q
d’Good Cafe,d-good-cafe-singapore,"Espresso - a small volume of potent coffee, partially covered with a medium brown crema. There were some citrus notes, but they were secondary to the intense bitterness which followed in the aftertaste, and which lingered long after the shot had been finished. The bitterness is dominant in this shot, with some harsh elements present also. This may not be an issue for pour over coffees, or americanos, where the end product is diluted with hot water, however an espresso shot is more concentrated, which can exacerbate harsh notes. There are a number of different types of coffee beans available however, and D'Good offers customers the option of choosing their own preferred type. It may be advisable to highlight this more prominently at the ordering counter though - it is certainly a selling point that not all cafe's in the area offer. Cappuccino - there are some large bubbles present in the foam, but not in sufficient quantities to affect the texture. The latte art is nicely executed also. The mouthfeel is dominated by the texture and taste of warm milk, rather than the hybrid of milk and microfoam that can work in conjunction to form a smooth hybrid of taste and texture. The flavour of the underlying espresso shot is somewhat diluted by the milk, but the bitter aftertaste is still discernible. This may be entirely subjective, but the intense citrusy bitterness described above may work better with pour over coffee, rather than with milk based drinks. However, as there are a number of bean varieties available, and the ability to customise drinks, this can quite easily be fixed, and may not even be an issue from week to week.Staff are friendly and accomodating to requests, noticing when customers are looking for sugar or water, and stepping in to help. Also, thought and effort has clearly gone into the decor and layout, with an intelligent use of space allowing for lots of seating space, as well as a very pleasant al fresco area on the upper level. Busy periods can cause delays however (just as they would in any cafe), with a delay in used cups and plates being cleared, and tables being cleaned. Staff seem clustered in the kitchen and ordering counter area instead, but it should be noted that they did collect plates from the upper level before the end of my visit. Increasing the frequency of staff checks on the upper level may help.The ordering counter can become crowded, and as a result customers collect drinks after they have been prepared. This may be to keep the ordering counter clear, but one minor issue is that drinks can be slightly less warm when the are collected. This is a minor issue though, keeping the ordering counter and roasting space clear is a good reason for doing so. At $14.50 for a single espresso and 2 cappuccinos, the prices are about right. There is also a selection of cakes and baked items available, as well as syphon and pour over coffee.Overall, this is not a bad cafe by any means, with some admirable traits - a good selection of beans and brewing methods, and a micro roastery - everything I look for in a quality cafe, and I genuinely want D'Good to succeed. With some minor changes to the beans used for different drinks, and to the frequency of checks on the upper levels, this could be a very good cafe in a great location.",2aJZEdicQUqqOQG5-pwe-Q
d’Good Cafe,d-good-cafe-singapore,"The cafe has a warm and cozy atmosphere on the second floor.  It's third floor is dedicated for people studying and planning on squatting for a while. The cutest part is a swing where you can enjoy your coffee/food while looking out on the street. The coffee is typical ""cafe coffee"" but the food is pretty good. Even though it doesn't leave the deepest impression, I find myself frequenting it often because it's reliable, cozy, and right next to the Holland V mrt.It's often busy so make sure you check to see if there are seats that you like before ordering your coffee/food.",J0hk2P4jO3ZjzZUJjJKRnQ
d’Good Cafe,d-good-cafe-singapore,"D'Good Cafe is a whimsical spot to swing your worries away, right smack in the heart of Holland Village. It sits in a funky shop house unit that has 2 entrances and the layout reminded me of that children story about a house in a boot with many children (uh huh i really don't have much of a childhood).D'Good Cafe specializes in single-origin coffee beans, which are roasted in-house. The owner is some crazy coffee fanatic and you can get your Ethiopian, Guatemalan, Jamaican beans done the siphon, drip, pour-over or espresso way. You wouldn't be able to miss the Elektra espresso machine at the counter! If you're up for something more exotic, there's the famous Kopi Luwak (civet coffee) from the Wahana Estate in Sumatra for $38 a pop. You can also make your own blend here at D'Good Cafe too.Here's what we had. The Prawn Aglio Olio ($16) was a little on the dry side, especially after it cooled a little (it became clumpy). I thought it could use a little more salt but it's certainly quite well flavored. The prawns were nicely done and crunchy.I liked the Bacon Carbonara ($15) more than the previous pasta. It's creamy (more on the milky side) and certainly more satisfying (only if you like cream). Generous portions of bacon too. It would be perfect with some fried bacon bit and an egg.The Eggs Benedict ($13.50) was a sad sad portion. I was terribly disappointed by it in fact. The brioche was nice but was too thinly sliced. As a result, it was soaked through by the eggs. Too much vinegar was used in poaching the eggs and that contributed to the papery texture of the whites and that acidic taste. Holladaise sauce was weak too. Certainly not something i'd recommend ordering. Add on $3 to the breakfast sets for a Latte that is well balanced with a nice crema. I must say we were all happy with our choice of caffeine. The Earl Grey Lavender Latte ($7) was aromatic without being overpowering. I'm fearful of lavender because it just smells and tastes a little like air freshener but this was just right. The Caramel Hot Chocolate ($7.50) will satisfy your sweet tooth because it's on the sweet side but i found the chocolate a tad artificial. The foam had somewhat of a brulee texture which was interesting. And if you like latte art, they do a lot of cute animal prints.We concluded that the best part of the meal was the maple sea salt cheesecake ($9). You cannot miss this smokey sweet and creamy cheesecake. The cheese was rich but not too heavy and it went perfectly with the crunchy and compact graham crust. I suspect a lot of butter went into it but it's awesome. Repeat after me: Butter is awesome (especially salted ones).D'Good Cafe also has a rooftop area for alfresco dining. This would be perfect at night or on an extremely cool day. Pretty isn't it?I'd certainly be back for more cheesecake. Tried the Strawberry Cheesecake and it just didn't cut it after the mindblowingly good maple sea salt one. Enjoy this one!",4WlVklOsSd409skDsWwQkQ
d’Good Cafe,d-good-cafe-singapore,"This is one of our favorite cafe.  Good coffee with lovely latte art.  Each cup comes with a different design.  The menu expends every now and then which is awesome.  There's something new to try when one feels adventurous than ordering the usual.  Egg Benedict is yummy and the eggs are cooked perfectly each time.   The seafood lobster bisque is one of my favorite.  The soup is delicious and licked clean every time.  Be Careful though if you come with a few friends and order all at once.  They sometimes will group your order together before buzzing your pager, so food could get cold while ""waiting"".  Their strawberry ice cream is super creamy and yummy!  They wouldn't tell me where they got it from.  Dang it!   Chocolate lava cake is heavenly by itself or with the strawberry ice cream  d'good is a self service cafe and they get quite busy on the weekend.",wEzjzGIrosldGywLy8dFKg
Aromas Of India,aromas-of-india-singapore,"My family and I visited Aromas of India on Father's Day as my dad is a big fan of Indian food and his friend had previously recommended the restaurant.The manager, Sam was very welcoming and provided us with suggestions without being pushy. Through his suggestions, we were able to sample a variety of carbs and protein.The food was amazing, especially the butter chicken and garlic naan. I was worried about the lamb dish as I am sensitive towards the smell in general, but it was very well cooked and tender. In addition, we had fragrant bryani rice, ladies fingers and prawns, which were all very delicious without being cloying. The servings were just enough for 4 pax and very reasonably priced for a proper restaurant with good AC, decent bathroom and professional service. Overall, an outstanding experience and highly recommend Aromas of India!",TFFeySFMM74l6bX84CbGeg
Aromas Of India,aromas-of-india-singapore,"After weeks with Thai Food and at last Vietman ese Food(Lot of the fabilous Pho Soup),we decided to dinning at an Indian Restaurant.My Starter was the Hot and Sour Soup-taste really good, the Main course was ok, but it was to oily.My Boyfriend got cheese Naan and Tikka Chicken, he was satisfied, because the Meals were better than in Germany and I agreed with this, especially  about the Way of Using Spices and preparing.Friendly Service,Good Restaurant!",SMsFoMHtX-z5cIZ2iXtSXg
Aromas Of India,aromas-of-india-singapore,"A bunch of my friends wanted Indian food as we were staying in Little India. After opening at 6 pm, they accommodated our large party, took our orders well and brought out some complementary chips with dipping sauce. Everyone seemed to enjoy their meal and complemented the authenticity of the food (I personally don't have enough experience with the cuisine to commend on the authenticity). I just can't help but question a bit of the cleanliness of many of the shops in the area, so I am giving it a 4 in regards to the local shops. You don't walk in and immediately feel like hygiene is of huge importance. However, if you're looking for Indian food in Little India, this is a great place!",STzFNXw1zNuzUUSBDoUDrw
Aromas Of India,aromas-of-india-singapore,"Looking for some casual yet amazing Indian food? This is the place. To start, you have to get the cauliflower manchurian appetizer, I have to resist licking the serving dish. Main courses I enjoy include lamb vindaloo, Tikka chicken, all the paneer dishes and your have to get a mango lassis to wash it all down with. I'm also a fan of the cheese naan, damn, it is tasty! Maybe not particularly a low calorie meal, but so worth it. Service is always friendly, waiter remembered us as soon as we walk in. Outdoor seating available to people watch or inside for some nice air con. I also like they always are playing bollywood numbers on their TVs, good stuff. Located on Racecourse Rd, maybe a 4 minute walk from Little India MRT. I like to eat dinner, then check out all the outdoor shops along the way.",T4l16JD_l1Lwb4S-c52IPg
Aromas Of India,aromas-of-india-singapore,Great food. Kind host. Great atmosphere. I only wish I had taken photos before jumping into the food :-),N99aDSYYptlg_DczGtaR5w
Aromas Of India,aromas-of-india-singapore,"Great place to eat. Good food and very nice service !I strongly recommend that place. Besides, it's very close to those little streets of Little India...",fPyLAcuVUWT7a96wwgvKJA
Aromas Of India,aromas-of-india-singapore,Outstanding neighborhood find. Reviews were spot on with our experience. Butter chicken and lamb vindaloo were particularly delicious. Service was excellent. Highly recommend.,XGbgk7ipx6sMMFQ5synTUg
Aromas Of India,aromas-of-india-singapore,"My husband and I plus a friend went to this restaurant tonight! The service was excellent and friendly - the food was outstanding - we had a selection of starters, pakora, samosas and a delicious cauliflower starter. Our dishes included chicken tikka Marsala and korma as well as naan bread! Would highly recommend - excellent find!!!",RQJB0c_nVycvv2hEcLP_IA
Aromas Of India,aromas-of-india-singapore,"Excellent Indian restaurant in Little India. We had pakoras to start and a lamb vindaloo and aloo gobi for our mains along with a very good garlic naan. Everything was good, especially the lamb which was very tender. Final bill, including a beer, was $60, so not cheap but still worth it. Highly recommended.",aWV5CSdFbAq4UUQosCfkOA
Aromas Of India,aromas-of-india-singapore,"Having decided to have a few days stopover in SIngapore en route to India, I decided to get into the Indian food groove by visiting the main drag in the Indian district. Just a few blocks from the Little India MRT station, I noticed Aromas of India and checked out the menu, which was well laid out with a colored map showing the regional origin of the dishes. The restaurant is decorated simply, avoiding a bit of the overbearing decor in the neighboring establishments. Things started very well with exceptionally light and crispy spinach pakora, and progressed nicely with a really tasty gobi Manchurian. Rounded off with a creamy, spicy dum aloo and some wholewheat naan and a local Tiger beer, this was a genuinely exceptional meal with strong and distinctive flavors. Great friendly service and fair pricing makes this a restaurant to visit again!",kJTb9JGu3mAK9I0zBCTp1Q
Tandoori Corner North Indian Curry House,tandoori-corner-north-indian-curry-house-singapore,"Being an habitué of travel to India, I was pleased to find a North Indian restaurant in my neighbourhood. You always know the food is going to be authentic when they not only have Kingfisher beer on the menu, but also Kingfisher Strong. Tandoori Corner did not disappoint. The food was excellent. I greatly enjoyed the murgh malai tikka, fish tikka and their assortment of naans. The tikka dishes were note-worthy, and the accompanying mint sauce was as authentic as you can get. I was instantly transported to my favourite spot in Delhi! It certainly is pricey in comparison to other eating places in Balestier. We paid slightly over S$40 for two. It was, however, a real treat and a nice change from the usual fare in Balestier. My only real gripe about this place is the set-up. Situated next to a clinic in Balestier Plaza, there is no indoor sitting space and the tables have been placed along the corridors of the neighbourhood mall. Not very picturesque at all.",OID9ZOyljsyx7HVAP_29aQ
Tandoori Corner North Indian Curry House,tandoori-corner-north-indian-curry-house-singapore,"Terrific tandoori and naan, try the lamb chops if you have any taste buds at all. They'll blow you away. I'm pretty close to Little India but the food here is good enough that I usually end up going here instead. Friendly service and they always manage to find a table, even when it's full.",U12X1NhEYYwM3dCeE90PMA
Tandoori Corner North Indian Curry House,tandoori-corner-north-indian-curry-house-singapore,"This restaurant was recommended by friends and we decided to check it out on Saturday evening.  The restaurant is pretty basic, with tables set up outside the restaurant. Service was quick and we after we spoke to the owner, we let him order for us.To cut a long story short, the food was great, much better value than many of the overpriced Indian restaurants closer to the tourist areas of the city. The lamb chops in particular were so good we had to order some more. Service was brisk but friendly. Only advice would be to watch out for the Kingfisher with 8.8% alc by volume. It will catch out the unwary if you don't realise just how strong it is compared to other beers.We will definitely be back",i2G5mQrL1g_wgSuL8DGExQ
Tandoori Corner North Indian Curry House,tandoori-corner-north-indian-curry-house-singapore,favorite go to neighborhood dining spot.  Never had a bad meal here.  Esp. enjoyed the butter chicken and  butter naan.  Best of all no queue to get in and staff is friendly.Well priced.,M6SBedMGc93C6CQJ8trzag
Tandoori Corner North Indian Curry House,tandoori-corner-north-indian-curry-house-singapore,"On a corner in a mall, but great place from food point of view. I waited for my food but when it came it was worth the wait; it is cooked fresh and the lamb tikka was so tasty. Am surely coming back for more!",YYPXg8GllpEsshAxAyAzaQ
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"Found this restaurant by surfing on the web. Ordered the Singapore infamous Red Chili Crab, man tao and dou miao (green veggies).Unlike the cooked food stall, there's a fixed price for the crab instead of charging by weight. Also, this restaurant has a good reputation that no MSG will be added to any of the food.Long waited the infamous Red Chili Crab was finally arrived. The crab was in decent size. The presentation was nice. I first worried about the red chili sauce would be too spicy. Actually it wasn't so bad. It's a mixture of sour and spicy and the level of spiciness was kind of in the middle. It was very good. This is a must eat dish in here.Mantau was a deep fried steam roll. It is slightly sweet. It has a wonderful texture of the crispiness on the outside shell and softness in the inside of the mantau.Dou miao is fresh.Other than the dishes. The waiters were patient to explain the dishes on the menu and to show me pictures of the dishes which I wasn't sure what they were. Highly recommend this place!",HPtjvIrhzAUkKsiVkeT4MA
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"If you like crab, this is the place for you. We tried the classic Singaporean dish: chili crab. It's priced at $55 Singapore dollars, which is like $40 usd, not bad for a whole crab! The crab meat itself was really good and plentiful. The sauce is sweet and spicy at the same time. Be sure to order bread on the side to soak up the sauce. You can get the bread steamed or fried. We got steamed but kinda regretted it seeing other customers' fried bread.",C8iQH-v_E44UMSAiuqPGaw
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"When in Singapore you MUST get crab. Well, unless you're deathly allergic, then maybe not. But for everyone else, Chili Crab is a must. I was told a story that Singapore is green because it apparently looks like a crab and a brown crab is an unhealthy crab so they decided to plant many trees to make it a green crab. It's alive!I think I missed some of the parts to that story, but nevertheless, crab is a really important part of Singapore for all tourists. It's not too hard to find places that serve Chili Crab and they're usually swarming with tourists. Crab is also super expensive but I figured it was worth the splurge as long as I could get a review out of the trip.I decided to go to Mama Kong's because it was recommended to me by a Singaporean friend. I had tried to go last year and was turned away because I didn't have a reservation. I wasn't about to make the same mistake this time and booked a reservation for 5pm -- table for one!The restaurant is small with seating both indoors and outdoors, It's a clean, sit down restaurant with a cozy vibe. Very different from the Chili Crab places about a block away. Reservations were made online and they have a rewards program, but since I don't live here I didn't sign up. I had had Chili Crab before at a tourist trap and it was awesome so I was expecting good things.The Black Pepper crab is ""The Original"" crab that is most recommended here. I was told it was spicy so I decided to get the classic Red Chilli (spelling it how it's spelled on the menu) instead. It's advertised as your basic Chili Crab, but Mama Kong's style. Both crabs were priced at $50 ($36.67 USD), so it didn't make a difference in terms of budget. Again, crab is always expensive in Singapore. It's probably possible to find cheaper crab, though.I was parched and got an apple juice, as well. It was $6 ($4.40 USD) and it literally tasted like apple juice, so I wouldn't say this was special by any means. It was definitely over priced but whatever, I needed something to drink and Mama Kong's didn't have a special drink that I was dying to try.The apple juice came first, followed by the Chili Crab shortly after. The crab was huge and I also ordered Fried Mantou for $3 ($2.20 USD) which is commonly served with Chili Crab. The Fried Mantou were so good! They were a bit heavy for me so I didn't eat all of them, but while they may have been unhealthy, they were also very delicious. I dipped the bread into the Chili sauce and enjoyed.The crab came pre-cracked. They have a de-shelling service but I didn't need it. I made piles of crab meat on the small plate they provided. I then put the meat onto the big spoon and scooped some Chili Sauce. The crab meat was juicy and there was a decent amount. The Chili sauce was sweet with a strong kick. I don't like spice so it was borderline too much for me, but I was pretty happy overall. It didn't go too well with the apple juice, though. Next time, I'll opt for a water.The restaurant was pretty empty while I was there but it's probably because I got there so early. The waiters asked to take a photo of me and gave me a copy with my check. The service was good and every one was super nice.I think Mama Kong's is a great place to go if you're looking for Chili Crab and you want a nice, cozy ambience. However, the actual quality of the crab was similar to that of the crab I've had a tourist traps and the crab overall was a bit too pricey for what it was. Plus, the $6 apple juice really threw me off.TOTAL COST: $70.05 ($51.38 USD)34 Mosque StSingaporeThis review is copy and pasted from my blog of solo travels and solo reviews.",ZPK5D5avam3JDdZRsDq_xQ
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"My wife and I visited Singapore for the first time after Christmas, following a trip to the Philippines to attend a major family event, and we made it a point to sample some of Singapore's signature dishes. We tried Hainanese Chicken Rice our first night and Fish Head Curry from Banana Leaf Apolo the following day. For our last full day in Singapore, we headed out to Chinatown to try Chili Crab at Momma Kong's.Our initial research pointed to No Signboard Seafood as the place to get chili crab. However, recent reviews of No Signboard Seafood point to a decline in dining experience so we decided to give Momma Kong's a try.Reservations are highly recommended as the place was quite popular and cozy, with indoor and limited outdoor seating. Even in late December, it was hot and humid in Singapore and indoor seating with AC is preferable. We made a reservation for 2 for 5:00 PM, right when they open. They must get busy since we were informed they have a 7:00 PM reservation for the same table and they hoped we would be done by then. I was a bit put off by that but I knew we would not be lingering that long so no harm no foul.I ordered the red chili crab (Sri Lankan mud crab fresh flown daily - at least that's their claim) with jasmine rice. My wife, a self-proclaimed ""lazy eater"" opted for the prawn fried rice. For starters we shared the fried tofu chips with a zesty tomato-based dipping sauce. To round out our order, we ordered fried mantou and a couple of refreshing calamansi juices (on the menu as lime juice).The chili crab was the unquestioned highlight of our dinner...and it got messy. The chili gravy wasn't spicy and even had a hint of sweetness. The crab was fresh and I had to work to extract the meat...for the both of us. They can de-shell the crab for a fee ($15?)...but where's the fun in that? Needless to say, I used multiple napkins (so rare to find napkins in restaurants in Singapore) during dinner. The prawn fried rice was good as well as were the fried mantous. The fried tofu chips were also a hit. Based on food alone, we were inclined to give this place 5 stars. However, I rate on the entire dining experience.So what were the negatives? For starters, we didn't ask for but we were served these coated peanuts. They were OK...nothing special. We thought they were complimentary only to find out we were charged $2 SGD (Singapore Dollars) for them. We also used the wet napkins on the table (of course...this was a crab place and it gets messy)...and was charged $0.60 SGD for them. Oh yeah, we also found out they added a 10% Service Charge for a dinner for 2! I just can't help but feel like we were being nickeled and dimed for what already was a relatively expensive meal...just took away from the experience.Dinner for 2 came out to just under $108 SGD...or about $75 (US) in ""real"" money.",HKs-w5BWgyKIjpSfguSO2Q
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"We wanted to try out the famous Singapore Chili Crab. A friend of mine recommended this restaurant. The food was really great. We ordered the Chili crab, garlic prawns and grilled squid. It was amazing. My husband was at first a bit scared to eat the chili crab. But after tasting the first bites he was convinced. Service was good as well. Food was ready quiet quickly.It's not the cheapest place to eat. But the quality of the food was very good. The air condition was too much for us. It was pretty cold.",2-2XL0F-a8VQJHZ-mO5-2w
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"When in Singapore, eat Chili crab, right? Came here based on a recommendation from a local, saying that this place was better, cheaper, and less crowded than all the other ones listed in all the blogs (long beach seafood, no sign).Came here on a Saturday night around 8:30pm and the place was packed, but they were able to accommodate a party of 1. That's where my journey started...Had to get the chili crab because that's what I came there for. $55 set price. It's known what you'll be paying, which is great so you don't get blindsided by the ""Market price"" tag. Fried dough buns. Holy crap these were delicious. Wasn't planning on getting these because let's be real, you have an entire crab to yourself. Can you possibly fit more into your stomach?The answer is yes. Order the buns to soak up the sauce from the chili crab. You won't regret it.Overall, this place is a solid choice. It's a bit much for one person, but I would definitely try coming here with others and sharing!",RYXMrb12VzDY1hhDj_hkHw
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,We ordered of course  the chili  crab. It was good. It comes with gravy/ sauce so  make sure you order the fried bread . You can dip it in the sauce.,2SLzz7CHvmVMhKuISyqKtQ
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"As today marks my one year anniversary of living in the little red dot I will review my favorite place to eat one of Singapore's signature dishes: Crab!I've tried Jumbo, No Signboard & Longbeach but this is the place I take all my visiting friends to eat crab. Momma Kong's might not have the ""authentic"" feel of No Signboard in Geylang or the history of Longbeach but their service is great, the staff is super friendly so it means that I don't have to deal with the grumpy, non-English speaking, ""I don't wanna serve filipino helpers"" auntie to enjoy my crab fix.The crab dishes are on par or even better than the previously mentioned restaurants and I love their mantou, they must have the prettiest and fluffiest mantou of all.Except for the chili crab, I've tried also tried the crab beehoon & pepper crab which are all good but my favorite is the steamed crab: this fantastic dish displays the freshness and glory of crab in all it's simplicity. Yes, simplicity is the ultimate form of sophistication!Highly recommended!**Additional bonus points are granted for the fact that they offer to de-shell your crab (for 15$ a pop) so little bananas like me don't need to get their fingers dirty.",9tliQ8H9xcGN8iVl55nx_g
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"I wanted to try chilli crab during my visit to Singapore, it being the national dish of the country and all. I wasn't really sure where to go. Lonely Planet actually recommended this place and it wasn't too far from where I was staying in Chinatown. This restaurant also has a new modern look to it, compared to some of the other places on the same street. And the staff is really young. I was seated outside (which was disappointing cuz it's hot outside and there are mosquitos!), but I didn't have a reservation and they recommend that you do that in advance. They offer a lot on the menu - not just crab, but stingray and other plates as well. I ordered the chilli crab cuz that's what I came for. I added on the steamed mantou too, since everybody recommended getting that to dip into the chilli sauce. The crab was delicious! Some of the tastiest crab I've ever had. And the sauce was really good. It was spicy and had a nice kick to it, but it wasn't overly spicy. Really good flavor. They provide you with a crab cracker tool, a little bucket, a little silver stick to help you scoop out more meat, and a moist towelette. All the things you could possibly need. More towelettes and napkins would've been nice though (I had to dig into my own supply; bring your own moist towelettes/wet tissues with you if you can! Eating chilli crab is messy!). They also charged for the moist towelette. And they charged me for the little fish side dish they gave me, which I hardly touched. Overall, delicious chilli crab! Yum!",_uwuKDqYXnTM2qrpcs3P2w
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"Came here with my family, as it was a recommended spot to have chili crabs in SG.We ordered a ton of stuff... but I specifically ordered the chili crab, steamed and fried buns, and tofu chips.Chili Crab - star of the show! This was so delicious in every aspect. The crab was giant, and the sweetness of the meat was still there... even with the excessive chili sauce. The sauce was thick, and perfectly seasoned. I literally mopped up every drop of sauce with those delicious fried buns.Tofu Chips/Fries - not sure what compelled me to order these. I'm not a big fan of tofu on its own. But fried, they sounded interesting. The server also recommended them stating they were popular. I wasn't impressed. They weren't at all crunchy on the outside. It was just deep fried, spongy, tofu sticks. Soggy outside, spongy inside. Very bland.The service was kind of eh... we were rushed from the second we walked in. They greeted us, and informed us that a large reserved party was due to arrive within the hour. They were only willing to seat us if we could finish in under an hour... why didn't they just lock the doors and wait for that large party then?...",zpy5xm3Z9VXK-MZ3_bgo-g
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"What to do in Singapore if not eating their famous chili crab? We tried to find a place that is far from the limelights but still do good chili crab, and the answer was right there in our own neighborhood ( we stayed in Chinatown ). Momma Kong's was just a few walks away from our hotel and it looked pretty decent joint, a small-ish one but with good reviews, so we went in. We didn't take the package (you should if you're a big eater, we found out later that the package for two people is really good deal), but we ordered one crab each, the black pepper and the chili one and a set of steamed mantou to wipe all those delicious crab broth away.The crabs were super delicious and we were super happy. I had problems with cracking the claws but the staff spotted it right away and helped with it. My boyfriend who never had such large crab experience before also dove right in without any problem. My chili crab was perfect with the perfect amount of burn and the black pepper was super delicious. The bill came at around 75 dollars or so, so it was almost the same price with the package ( I believe the package is without drinks, and alcohol is quite pricey in Singapore) and we had beers, so if you think you can eat a lot, go for the package.I would definitely go back to this place if I had time next time. I am still thinking about the chili crab these days....and do book a table online, they can be a bit busy!",R0Ko9rVnXc3M_23UzGkgjA
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"Came here twice in a week! It's a good chili crab place that's clean and has AC! The staff is really nice and helpful as well. Prices are about average from what I've seen in Singapore, S$50 per crab. They have other flavors besides the famous red chili crab. They have side dishes as well, which seemed a bit over price to me. We tried the tofu fries - which came with a spicy chili dipping sauce, it was alright! I would definitely just focus on the crab. It depends on hungry you are, but it seems like one crab per person is the norm if that's going to be your main meal. Butter crab was a bit bland (so good for those who can't handle the heat), and pepper crab (the OG Momma Kong's crab) was too peppery (?). The red chili crab still my favorite, sweet, savory, and spicy. **TIP: try the steamed mantou buns. They're super soft and fluffy, and helps to soak up all the delicious crab roe and gravy.",9HFDd8KWXNrQJ4mBKGr9lA
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"I was in Singapore, googling spicy crab, this restaurant pop up to my cell phone, "" the best chili crab in Singapore"" . so I booked a table and went. Two of us ordered a vegetable, a chili crab and some other dishes. The crab of 55 Singapore yuan is very small , and not fresh, vegetable which costs 14 Singapore Yuan is tiny portion, we spent around 110 Singapore Yuan for a meal, and was very disappointed. The so called ""Best chili crab"" is a self advertised title. the portion is unreasonable small, the quality of the crab is no good, ( Not fresh at all ) There are better spicy crabs in the food courts and other malls which cost much less.",sWb5j_dKfpQVgBz2KEc54g
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"Momma Kongs serves delicious chili crab for people who prefer to avoid giants to the likes of Jumbo seafood. Food quality is good, and setting very clean. They also take reservations and come around to take a photo for every table--including a complimentary  printout on your way out (a nice touch) Prices here are not cheap, yet I felt there were areas I was under served. For example, MK does not offer bibs for guests, a crucial element as we are expected to peel our own crabs. For you to get it peeled, MK charges $15 extra per crab.",0nSzAzzqVUY1W-D-IVvu_A
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"I enjoy a good dining experience and who I can only presume was the owner or manager of Moma Kongs delivered this, he had a really people personality too him when taking our order, ensuring he got photos of all the diners for his patrons for his ever growing marque, etc.Staying in China town and wanting to enjoy chili crab a simple still away this seemed out best choice, best of all they took booking which made it the top of my list.We had the three crab offering a big task for two people, we chose the chili and black pepper and were recommended the butter to even out the flavors; best of all for us tourists they offered de-shelling service at a small(ish) extra so I could concentrate on eating an enjoying (sorry to any purists out there)It went without saying that I found all the crabs enjoyable though I do not profess to be an expert at these things... The drinks menu was sufficiently stocked for a cantina style restaurant.As you can tell I would recommend. This to other tourists like myself who want a simple and approachable way to enjoy one of Singapore's most famous dishes!",2BKqNWXvukhZdq6_8Gbfxg
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"I wanted to try Singapore chili crab while I was there. Decided to give this place a try. The place is small but looks very clean and modern. The chili crab was very good, can't wait to come back for more.",YfvysNidwMsQtw56XAnGdQ
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,Food was good.  Crab was tasty as was the butter crawfish.  We got the meal for 2 which was 125 SDG for a four course meal.  The service was good at first but then Extremely slow.  We had to wait over twenty minutes for the check even after we walked in to request.,09maL_m5yM-2RwPf9DW0Sg
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"A charming place specializing in Sri Lankan crabs. The price was very reasonable- $48 for one crab with a variety of cooking methods. They even offer deshelling service at $15 per crab! Haha. The cereal crayfish almost stole the limelight from the crabs. In contrast, the stir fried kai lan was disappointing so maybe skip that. The crab soup with bee hoon absorbed the essence of the ingredients. Highly recommended dish! At the end of the meal, the staff even took a photo for us and gave us an instant Polaroid photo!",pDk2mjq7RTpIc6AWIvrbfw
Momma Kong’s Crab Shack,momma-kongs-crab-shack-singapore,"I would say: it's crap.The only reason we stopped here was to have a quick drink and perhaps a quick snack. We opted for the fried chicken chunks and fried calamari, not such an adventurous choice I admit. The tonic water I ordered came garnished with a nice stick of cucumber (as often seen in Gin and Tonic). I nibbled on that one first only vaguely registering something odd. The I began to sip the drink and I realised it actually was a Gin and Tonic, even though I can still hear the waiter say: 'one tonic water'. Quickly fixed. No hassle later with the check. The crispy chicken chunks weren't very crispy nor very chunky. They were actually not nice at all!When we ordered I thought the calamari wouldn't be nice but it turned out those actually were nice. More like thin and crispy  tempura than a thick layer of tasteless batter. I realise this place specialised in crab (which I haven't tasted here), but I was not very pleased with their other offerings.",0eJD3pZ5mcfagtWrPbrw2w
